Unique ID,Sample type,Interview date,Q.Revised  REVISIONS TO QUESTIONNAIRE.,Census Region - from zip merge,Community type from zip merge - alpha,"Q6a Do you use the internet, at least occasionally?","Q6b Do you send or receive email, at least occasionally?",Do you use Internet,Q7 Did you happen to use the internet YESTERDAY?,PAY1a .Music,PAY1b .OnlineStreaming,PAY1c .Photos,PAY1d .Reading Articles,PAY1e .e-Book,PAY1f .Games,PAY1g .OnlineGameItems,PAY1h .OnlineGamesCheats,PAY1i .Podcasts,PAY1j .Ringtones,PAY1k .Software,PAY1l .MobileApps,PAY1m .ExclusiceWebsites,PAY1n .PremiumContent,PAY1o .Adult content,PAY1p .Others,PAY2a ForDownload,PAY2b ForStreaming,PAY2c ForSubscription,Payflag,PAY3 PastYearlyPayment,PAY4 AvgMonthlyPayment,L1  working cellphone,L1a HouseHold working cellphone,C1 AnyLandline,HH1 How many adults,EMP  Status,PAR Are you the parent or guardian of any children under 18 years of age?,Sex,Age,Education,Hispanic,Race/Ethnicity,Income,ACTIV75. Do you ever use the internet to -- PAY to access or download digital content ,ACTIV87. Do you ever use the internet to -- Use a social networking ,ACTIV112. Do you ever use the internet to -- Use Twitter or another service to share updates ,Income Summary,Individual telephone use,Household telephone use,Recoded age,Recoded education,Race/Ethnicity,Final weight,Standardized Weight
300581,Landline,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,1,50,50,"Yes, have cell phone",,,1,Employed full-time,No,Male,45,"College or university graduate (BA, BS or other four-year degree received)",No,White,(DO NOT READ) Don’t know/Refused,Yes/not yesterday,No,No,Undesignated,Dual,Dual HH,45-54,Coll+,White~Hisp,1.352941177,0.429830996
300582,Landline,100910,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,(DO NOT READ) Don’t know,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,1,,Don’t know,"Yes, have cell phone",,,2,Employed full-time,Yes,Female,39,"Some college or university work, but no four-year degree",No,White,"$75,000 to under $100,000",Yes/not yesterday,Yes/yesterday,Yes/yesterday,$75K+,Dual,Dual HH,35-44,Some coll,White~Hisp,3.294117647,1.046545035
300593,Landline,100810,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Retired,No,Female,61,"High school graduate, Grade 12, or GED certificate",No,White,"$30,000 to under $40,000",No,No,No,$30K-LT $50k,Dual,Dual HH,55-64,HS grad,White~Hisp,3.176470588,1.009168426
300607,Landline,100810,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,(DO NOT READ) Don’t know,(DO NOT READ) Don’t know,1,,1,"Yes, have cell phone",,,3,(DO NOT READ) Don’t know/Refused,(DO NOT READ) Don’t know/Refused,Female,Refused,"College or university graduate (BA, BS or other four-year degree received)",No,White,(DO NOT READ) Don’t know/Refused,Yes/yesterday,Yes/yesterday,No,Undesignated,Dual,Dual HH,DK/Ref,Coll+,White~Hisp,2.058823529,0.654090647
300644,Landline,100810,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Not employed,Yes,Female,41,"High school graduate, Grade 12, or GED certificate",No,White,"$100,000 to under $150,000",Yes/not yesterday,Yes/yesterday,No,$75K+,Dual,Dual HH,35-44,HS grad,White~Hisp,6,1.906207027
300645,Landline,100810,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Employed full-time,Yes,Female,35,High school incomplete (Grades 9-11),No,White,"$50,000 to under $75,000",Yes/yesterday,Yes/yesterday,No,$50K-LT $75K,Dual,Dual HH,35-44,LT HS,White~Hisp,8.176470588,2.597674282
300646,Landline,100910,10/08 - client changes,West,Suburban,Yes,No,1,"No, did not use the internet yesterday",No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Retired,No,Female,80,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$150,000 or over",No,No,Yes/not yesterday,$75K+,Dual,Dual HH,65+,Coll+,White~Hisp,1.352941177,0.429830996
300676,Landline,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,1,,25,"Yes, have cell phone",,,3,Not employed,Yes,Female,41,"High school graduate, Grade 12, or GED certificate",No,White,(DO NOT READ) Don’t know/Refused,Yes/yesterday,Yes/not yesterday,No,$30K-LT $50k,Dual,Dual HH,35-44,HS grad,White~Hisp,4.647058824,1.476376031
300685,Landline,100810,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,1,,5,"Yes, have cell phone",,,2,Employed full-time,Yes,Male,62,"Some college or university work, but no four-year degree",No,Black or African-American,"$40,000 to under $50,000",Yes/not yesterday,No,No,$30K-LT $50k,Dual,Dual HH,55-64,Some coll,AA~Hisp,1.705882353,0.541960822
300687,Landline,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Employed full-time,No,Female,53,"High school graduate, Grade 12, or GED certificate",No,White,"$40,000 to under $50,000",No,Yes/not yesterday,No,$30K-LT $50k,Dual,Dual HH,45-54,HS grad,White~Hisp,2.941176471,0.93441521
300697,Landline,100810,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,1,,30,"Yes, have cell phone",,,2,Employed full-time,Yes,Female,40,"Some college or university work, but no four-year degree",No,White,"$75,000 to under $100,000",Yes/not yesterday,Yes/not yesterday,No,$75K+,Dual,Dual HH,35-44,Some coll,White~Hisp,2.941176471,0.93441521
300703,Landline,100810,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1,1500,30,"Yes, have cell phone",,,2,Employed full-time,Yes,Male,43,"Some college or university work, but no four-year degree",No,White,"$100,000 to under $150,000",Yes/not yesterday,Yes/yesterday,Yes/not yesterday,$75K+,Dual,Dual HH,35-44,Some coll,White~Hisp,4.470588235,1.420311118
300713,Landline,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,(DO NOT READ) Don’t know,(DO NOT READ) Don’t know,1,,Don’t know,"Yes, have cell phone",,,1,Retired,No,Female,77,"Some college or university work, but no four-year degree",No,White,(DO NOT READ) Don’t know/Refused,Yes/not yesterday,No,No,Undesignated,Dual,Dual HH,65+,Some coll,White~Hisp,1.235294118,0.392454388
300739,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,1,120,Nothing,"Yes, have cell phone",,,2,Employed full-time,Yes,Male,42,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$75,000 to under $100,000",Yes/yesterday,No,No,$75K+,Dual,Dual HH,35-44,Coll+,White~Hisp,3.176470588,1.009168426
300752,Landline,100910,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,3,Employed full-time,No,Female,47,"Some college or university work, but no four-year degree",No,White,"$75,000 to under $100,000",Yes/not yesterday,No,No,$75K+,Dual,Dual HH,45-54,Some coll,White~Hisp,4.647058824,1.476376031
300759,Landline,100910,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,1,,1,"Yes, have cell phone",,,6 or greater,Employed part-time,No,Male,22,"Some college or university work, but no four-year degree",No,White,"$75,000 to under $100,000",Yes/not yesterday,Yes/yesterday,No,$75K+,Dual,Dual HH,18-24,Some coll,White~Hisp,3.411764706,1.083921643
300761,Landline,100910,10/08 - client changes,South,Rural,Yes,No,1,"No, did not use the internet yesterday",Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,1,,5,"Yes, have cell phone",,,1,Not employed,No,Male,45,"High school graduate, Grade 12, or GED certificate",No,Mixed race,"Less than $10,000",Yes/not yesterday,No,No,Under $30K,Dual,Dual HH,45-54,HS grad,Other~Hisp,2,0.635402343
300776,Landline,100910,10/08 - client changes,Northeast,Rural,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,1,,39,"Yes, have cell phone",,,2,Employed full-time,No,Female,45,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$75,000 to under $100,000",Yes/yesterday,Yes/yesterday,No,$75K+,Dual,Dual HH,45-54,Coll+,White~Hisp,2.117647059,0.672778951
300784,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,1,,100,"Yes, have cell phone",,,2,Employed full-time,No,Male,65,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$100,000 to under $150,000",Yes/not yesterday,Yes/not yesterday,Yes/not yesterday,$75K+,Dual,Dual HH,65+,Coll+,White~Hisp,1.647058824,0.523272517
300790,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,Yes,No,No,No,No,(DO NOT READ) Don’t know,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,1,55,Nothing,"Yes, have cell phone",,,1,Not employed,No,Male,64,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",Yes,Native American/American Indian,"$50,000 to under $75,000",No,Yes/not yesterday,No,$50K-LT $75K,Dual,Dual HH,55-64,Coll+,Hispanic,1.764705882,0.560649126
300808,Landline,100910,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,2,"Yes, have cell phone",,,2,Employed full-time,Yes,Female,33,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$75,000 to under $100,000",Yes/not yesterday,Yes/yesterday,Yes/yesterday,$75K+,Dual,Dual HH,25-34,Coll+,White~Hisp,1.882352941,0.598025734
300809,Landline,100910,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,3,Retired,No,Female,71,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$100,000 to under $150,000",No,Yes/yesterday,No,$75K+,Dual,Dual HH,65+,Coll+,White~Hisp,1.235294118,0.392454388
300812,Landline,100910,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Employed full-time,Yes,Male,50,"High school graduate, Grade 12, or GED certificate",No,White,"$75,000 to under $100,000",No,No,No,$75K+,Dual,Dual HH,45-54,HS grad,White~Hisp,3.823529412,1.214739772
300813,Landline,100910,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,1,,50,"Yes, have cell phone",,,1,Employed full-time,No,Male,48,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$50,000 to under $75,000",Yes/not yesterday,No,No,$50K-LT $75K,Dual,Dual HH,45-54,Coll+,White~Hisp,1.352941177,0.429830996
300819,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,1,100,5,"Yes, have cell phone",,,1,Employed full-time,Yes,Male,Refused,"College or university graduate (BA, BS or other four-year degree received)",Yes,White,(DO NOT READ) Don’t know/Refused,Yes/yesterday,No,No,Undesignated,Dual,Dual HH,DK/Ref,Coll+,Hispanic,1.411764706,0.448519301
300820,Landline,100910,10/08 - client changes,South,Urban,Yes,Yes,1,"No, did not use the internet yesterday",Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,1,,4,"Yes, have cell phone",,,1,Employed full-time,Yes,Male,35,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$40,000 to under $50,000",No,Yes/not yesterday,No,$30K-LT $50k,Dual,Dual HH,35-44,Coll+,White~Hisp,2.058823529,0.654090647
300856,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Retired,No,Male,58,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$50,000 to under $75,000",No,Yes/yesterday,No,$50K-LT $75K,Dual,Dual HH,55-64,Coll+,White~Hisp,1.823529412,0.57933743
300862,Landline,100910,10/08 - client changes,Midwest,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,4,Employed full-time,No,Female,Refused,"Some college or university work, but no four-year degree",No,White,(DO NOT READ) Don’t know/Refused,No,Yes/yesterday,No,Undesignated,Dual,Dual HH,DK/Ref,Some coll,White~Hisp,1.588235294,0.504584213
300870,Landline,100910,10/08 - client changes,West,Suburban,Yes,No,1,"Yes, used the internet yesterday",No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,1,,Nothing,"Yes, have cell phone",,,1,Retired,No,Female,72,"High school graduate, Grade 12, or GED certificate",No,White,"$20,000 to under $30,000",No,No,No,Under $30K,Dual,Dual HH,65+,HS grad,White~Hisp,1.411764706,0.448519301
300882,Landline,100910,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,1,300,5,"Yes, have cell phone",,,2,Employed full-time,No,Female,59,"Some college or university work, but no four-year degree",No,White,"$150,000 or over",Yes/yesterday,Yes/yesterday,No,$75K+,Dual,Dual HH,55-64,Some coll,White~Hisp,2.470588235,0.784908776
300887,Landline,100910,10/08 - client changes,West,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,18,"No, do not","Yes, someone in household has cell phone",,2,Retired,No,Female,71,"High school graduate, Grade 12, or GED certificate",No,White,"$30,000 to under $40,000",No,Yes/not yesterday,No,$30K-LT $50k,LLO,Dual HH,65+,HS grad,White~Hisp,3.882352941,1.233428077
300896,Landline,100910,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,19,"Yes, have cell phone",,,2,Employed full-time,Yes,Female,56,"High school graduate, Grade 12, or GED certificate",No,White,(DO NOT READ) Don’t know/Refused,No,Yes/not yesterday,No,Undesignated,Dual,Dual HH,55-64,HS grad,White~Hisp,1.941176471,0.616714038
300897,Landline,100910,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,1,5,Nothing,"No, do not","Yes, someone in household has cell phone",,2,Not employed,No,Female,50,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$10,000 to under $20,000",No,No,No,Under $30K,LLO,Dual HH,45-54,Coll+,White~Hisp,5.294117647,1.681947377
300906,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,(DO NOT READ) Don’t know,(DO NOT READ) Don’t know,No,1,,Nothing,"Yes, have cell phone",,,2,Not employed,No,Male,60,High school incomplete (Grades 9-11),No,White,(DO NOT READ) Don’t know/Refused,No,Yes/yesterday,No,Undesignated,Dual,Dual HH,55-64,LT HS,White~Hisp,3.058823529,0.971791818
300907,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,1,Retired,No,Female,66,"High school graduate, Grade 12, or GED certificate",No,White,"$50,000 to under $75,000",No,No,No,$50K-LT $75K,Dual,Dual HH,65+,HS grad,White~Hisp,1,0.317701171
300909,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,1,100,100,"Yes, have cell phone",,,2,Employed part-time,Yes,Male,55,"Some college or university work, but no four-year degree",No,White,"$30,000 to under $40,000",Yes/not yesterday,Yes/not yesterday,Yes/not yesterday,$30K-LT $50k,Dual,Dual HH,55-64,Some coll,White~Hisp,2.705882353,0.859661993
300928,Landline,100910,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,1,,Refused,"Yes, have cell phone",,,1,Employed full-time,No,Male,Refused,"College or university graduate (BA, BS or other four-year degree received)",No,White,(DO NOT READ) Don’t know/Refused,Yes/yesterday,No,No,Undesignated,Dual,Dual HH,DK/Ref,Coll+,White~Hisp,1.882352941,0.598025734
300932,Landline,100910,10/08 - client changes,Midwest,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,1,500,Nothing,"Yes, have cell phone",,,2,Retired,No,Male,68,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$50,000 to under $75,000",Yes/not yesterday,No,No,$50K-LT $75K,Dual,Dual HH,65+,Coll+,White~Hisp,1.235294118,0.392454388
300987,Landline,100910,10/08 - client changes,South,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,Nothing,"No, do not","Yes, someone in household has cell phone",,2,Employed full-time,Yes,Female,35,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$75,000 to under $100,000",Yes/not yesterday,No,No,$75K+,LLO,Dual HH,35-44,Coll+,White~Hisp,6.588235294,2.093090069
301017,Landline,100910,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,1,"Yes, have cell phone",,,2,Employed part-time,No,Female,59,"High school graduate, Grade 12, or GED certificate",No,White,"$75,000 to under $100,000",No,Yes/yesterday,No,$75K+,Dual,Dual HH,55-64,HS grad,White~Hisp,2.294117647,0.728843863
301018,Landline,100910,10/08 - client changes,South,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Retired,No,Male,70,"High school graduate, Grade 12, or GED certificate",No,White,"$40,000 to under $50,000",Yes/not yesterday,Yes/yesterday,No,$30K-LT $50k,Dual,Dual HH,65+,HS grad,White~Hisp,1.941176471,0.616714038
301041,Landline,100910,10/08 - client changes,Northeast,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,5,"Yes, have cell phone",,,2,Employed full-time,No,Male,31,"College or university graduate (BA, BS or other four-year degree received)",No,White,(DO NOT READ) Don’t know/Refused,Yes/not yesterday,Yes/not yesterday,No,$50K-LT $75K,Dual,Dual HH,25-34,Coll+,White~Hisp,3.352941177,1.065233339
301049,Landline,100910,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,1,,700,"No, do not",No,,Don’t know/Refused (VOL.),Not employed,No,Male,Refused,"None, or grade 1 to 8",No,(DO NOT READ) Don’t know/Refused,"Less than $10,000",No,No,No,Under $30K,LLO,LLO HH,DK/Ref,LT HS,DK/Ref,8.176470588,2.597674282
100023,Landline,100710,Initial Version,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,1,,Nothing,"Yes, have cell phone",,,2,Employed full-time,No,Male,67,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$150,000 or over",No,No,No,$75K+,Dual,Dual HH,65+,Coll+,White~Hisp,1.941176471,0.616714038
100026,Landline,100710,Initial Version,South,Rural,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,1,995,Nothing,"Yes, have cell phone",,,2,Retired,No,Female,59,"Some college or university work, but no four-year degree",No,Mixed race,"$50,000 to under $75,000",No,No,No,$50K-LT $75K,Dual,Dual HH,55-64,Some coll,Other~Hisp,2.176470588,0.691467255
100029,Landline,100710,Initial Version,Midwest,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,1,100,20,"Yes, have cell phone",,,2,Employed full-time,No,Female,57,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,(DO NOT READ) Don’t know/Refused,Yes/not yesterday,Yes/yesterday,No,Under $30K,Dual,Dual HH,55-64,Coll+,White~Hisp,1.058823529,0.336389475
